item_id,trait_index,trait_name,task_index,dependence_group,dependence_group_source
30001095,3,csqa,3,,none_measured
30001096,3,csqa,3,,none_measured
30001097,3,csqa,3,,none_measured
30001098,3,csqa,3,,none_measured
30001099,3,csqa,3,,none_measured
30001100,3,csqa,3,,none_measured
30001101,3,csqa,3,,none_measured
30001102,3,csqa,3,,none_measured
30001103,3,csqa,3,,none_measured
30001104,3,csqa,3,,none_measured
30001105,3,csqa,3,,none_measured
30001106,3,csqa,3,,none_measured
30001107,3,csqa,3,,none_measured
30001108,3,csqa,3,,none_measured
30001109,3,csqa,3,,none_measured
30001110,3,csqa,3,,none_measured
30001111,3,csqa,3,,none_measured
30001112,3,csqa,3,,none_measured
30001113,3,csqa,3,,none_measured
30001114,3,csqa,3,,none_measured
30001115,3,csqa,3,,none_measured
30001116,3,csqa,3,,none_measured
30001117,3,csqa,3,,none_measured
30001118,3,csqa,3,,none_measured
30001119,3,csqa,3,,none_measured
30001120,3,csqa,3,,none_measured
30001121,3,csqa,3,,none_measured
30001122,3,csqa,3,,none_measured
30001123,3,csqa,3,,none_measured
30001124,3,csqa,3,,none_measured
30001125,3,csqa,3,,none_measured
30001126,3,csqa,3,,none_measured
30001127,3,csqa,3,,none_measured
30001128,3,csqa,3,,none_measured
30001129,3,csqa,3,,none_measured
30001130,3,csqa,3,,none_measured
30001131,3,csqa,3,,none_measured
30001132,3,csqa,3,,none_measured
30001133,3,csqa,3,,none_measured
30001134,3,csqa,3,,none_measured
30001135,3,csqa,3,,none_measured
30001136,3,csqa,3,,none_measured
30001137,3,csqa,3,,none_measured
30001138,3,csqa,3,,none_measured
30001139,3,csqa,3,,none_measured
30001140,3,csqa,3,,none_measured
30001141,3,csqa,3,,none_measured
30001142,3,csqa,3,,none_measured
30001143,3,csqa,3,,none_measured
30001144,3,csqa,3,,none_measured
30001145,3,csqa,3,,none_measured
30001146,3,csqa,3,,none_measured
30001147,3,csqa,3,,none_measured
30001148,3,csqa,3,,none_measured
30001149,3,csqa,3,,none_measured
30001150,3,csqa,3,,none_measured
30001151,3,csqa,3,,none_measured
30001152,3,csqa,3,,none_measured
30001153,3,csqa,3,,none_measured
30001154,3,csqa,3,,none_measured
30001155,3,csqa,3,,none_measured
30001156,3,csqa,3,,none_measured
30001157,3,csqa,3,,none_measured
30001158,3,csqa,3,,none_measured
30001159,3,csqa,3,,none_measured
30001160,3,csqa,3,,none_measured
30001161,3,csqa,3,,none_measured
30001162,3,csqa,3,,none_measured
30001163,3,csqa,3,,none_measured
30001164,3,csqa,3,,none_measured
30001165,3,csqa,3,,none_measured
30001166,3,csqa,3,,none_measured
30001167,3,csqa,3,,none_measured
30001168,3,csqa,3,,none_measured
30001169,3,csqa,3,,none_measured
30001170,3,csqa,3,,none_measured
30001171,3,csqa,3,,none_measured
30001172,3,csqa,3,,none_measured
30001173,3,csqa,3,,none_measured
30001174,3,csqa,3,,none_measured
30001175,3,csqa,3,,none_measured
30001176,3,csqa,3,,none_measured
30001177,3,csqa,3,,none_measured
30001178,3,csqa,3,,none_measured
30001179,3,csqa,3,,none_measured
30001180,3,csqa,3,,none_measured
30001181,3,csqa,3,,none_measured
30001182,3,csqa,3,,none_measured
30001183,3,csqa,3,,none_measured
30001184,3,csqa,3,,none_measured
30001185,3,csqa,3,,none_measured
30001186,3,csqa,3,,none_measured
30001187,3,csqa,3,,none_measured
30001188,3,csqa,3,,none_measured
30001189,3,csqa,3,,none_measured
30001190,3,csqa,3,,none_measured
30001191,3,csqa,3,,none_measured
30001192,3,csqa,3,,none_measured
30001193,3,csqa,3,,none_measured
30001194,3,csqa,3,,none_measured
30001195,3,csqa,3,,none_measured
30001196,3,csqa,3,,none_measured
30001197,3,csqa,3,,none_measured
30001198,3,csqa,3,,none_measured
30001199,3,csqa,3,,none_measured
30001200,3,csqa,3,,none_measured
30001201,3,csqa,3,,none_measured
30001202,3,csqa,3,,none_measured
30001203,3,csqa,3,,none_measured
30001204,3,csqa,3,,none_measured
30001205,3,csqa,3,,none_measured
30001206,3,csqa,3,,none_measured
30001207,3,csqa,3,,none_measured
30001208,3,csqa,3,,none_measured
30001209,3,csqa,3,,none_measured
30001210,3,csqa,3,,none_measured
30001211,3,csqa,3,,none_measured
30001212,3,csqa,3,,none_measured
30001213,3,csqa,3,,none_measured
30001214,3,csqa,3,,none_measured
30001215,3,csqa,3,,none_measured
30001216,3,csqa,3,,none_measured
30001217,3,csqa,3,,none_measured
30001218,3,csqa,3,,none_measured
30001219,3,csqa,3,,none_measured
30001220,3,csqa,3,,none_measured
40000000,4,hellaswag,4,,none_measured
40000001,4,hellaswag,4,,none_measured
40000002,4,hellaswag,4,,none_measured
40000003,4,hellaswag,4,,none_measured
40000004,4,hellaswag,4,,none_measured
40000005,4,hellaswag,4,,none_measured
40000006,4,hellaswag,4,,none_measured
40000007,4,hellaswag,4,,none_measured
40000008,4,hellaswag,4,,none_measured
40000009,4,hellaswag,4,,none_measured
40000010,4,hellaswag,4,,none_measured
40000011,4,hellaswag,4,,none_measured
40000012,4,hellaswag,4,,none_measured
40000013,4,hellaswag,4,,none_measured
40000014,4,hellaswag,4,,none_measured
40000015,4,hellaswag,4,,none_measured
40000016,4,hellaswag,4,,none_measured
40000017,4,hellaswag,4,,none_measured
40000018,4,hellaswag,4,,none_measured
40000019,4,hellaswag,4,,none_measured
40000020,4,hellaswag,4,,none_measured
40000021,4,hellaswag,4,,none_measured
40000022,4,hellaswag,4,,none_measured
40000023,4,hellaswag,4,,none_measured
40000024,4,hellaswag,4,,none_measured
40000025,4,hellaswag,4,,none_measured
40000026,4,hellaswag,4,,none_measured
40000027,4,hellaswag,4,,none_measured
40000028,4,hellaswag,4,,none_measured
40000029,4,hellaswag,4,,none_measured
40000030,4,hellaswag,4,,none_measured
40000031,4,hellaswag,4,,none_measured
40000032,4,hellaswag,4,,none_measured
40000033,4,hellaswag,4,,none_measured
40000034,4,hellaswag,4,,none_measured
40000035,4,hellaswag,4,,none_measured
40000036,4,hellaswag,4,,none_measured
40000037,4,hellaswag,4,,none_measured
40000038,4,hellaswag,4,,none_measured
40000039,4,hellaswag,4,,none_measured
40000040,4,hellaswag,4,,none_measured
40000041,4,hellaswag,4,,none_measured
40000042,4,hellaswag,4,,none_measured
40000043,4,hellaswag,4,,none_measured
40000044,4,hellaswag,4,,none_measured
40000045,4,hellaswag,4,,none_measured
40000046,4,hellaswag,4,,none_measured
40000047,4,hellaswag,4,,none_measured
40000048,4,hellaswag,4,,none_measured
40000049,4,hellaswag,4,,none_measured
40000050,4,hellaswag,4,,none_measured
40000051,4,hellaswag,4,,none_measured
40000052,4,hellaswag,4,,none_measured
40000053,4,hellaswag,4,,none_measured
40000054,4,hellaswag,4,,none_measured
40000055,4,hellaswag,4,,none_measured
40000056,4,hellaswag,4,,none_measured
40000057,4,hellaswag,4,,none_measured
40000058,4,hellaswag,4,,none_measured
40000059,4,hellaswag,4,,none_measured
40000060,4,hellaswag,4,,none_measured
40000061,4,hellaswag,4,,none_measured
40000062,4,hellaswag,4,,none_measured
40000063,4,hellaswag,4,,none_measured
40000064,4,hellaswag,4,,none_measured
40000065,4,hellaswag,4,,none_measured
40000066,4,hellaswag,4,,none_measured
40000067,4,hellaswag,4,,none_measured
40000068,4,hellaswag,4,,none_measured
40000069,4,hellaswag,4,,none_measured
40000070,4,hellaswag,4,,none_measured
40000071,4,hellaswag,4,,none_measured
40000072,4,hellaswag,4,,none_measured
40000073,4,hellaswag,4,,none_measured
40000074,4,hellaswag,4,,none_measured
40000075,4,hellaswag,4,,none_measured
40000076,4,hellaswag,4,,none_measured
40000077,4,hellaswag,4,,none_measured
40000078,4,hellaswag,4,,none_measured
40000079,4,hellaswag,4,,none_measured
40000080,4,hellaswag,4,,none_measured
40000081,4,hellaswag,4,,none_measured
40000082,4,hellaswag,4,,none_measured
40000083,4,hellaswag,4,,none_measured
40000084,4,hellaswag,4,,none_measured
40000085,4,hellaswag,4,,none_measured
40000086,4,hellaswag,4,,none_measured
40000087,4,hellaswag,4,,none_measured
40000088,4,hellaswag,4,,none_measured
40000089,4,hellaswag,4,,none_measured
40000090,4,hellaswag,4,,none_measured
40000091,4,hellaswag,4,,none_measured
40000092,4,hellaswag,4,,none_measured
40000093,4,hellaswag,4,,none_measured
40000094,4,hellaswag,4,,none_measured
40000095,4,hellaswag,4,,none_measured
40000096,4,hellaswag,4,,none_measured
40000097,4,hellaswag,4,,none_measured
40000098,4,hellaswag,4,,none_measured
40000099,4,hellaswag,4,,none_measured
40000100,4,hellaswag,4,,none_measured
40000101,4,hellaswag,4,,none_measured
40000102,4,hellaswag,4,,none_measured
40000103,4,hellaswag,4,,none_measured
40000104,4,hellaswag,4,,none_measured
40000105,4,hellaswag,4,,none_measured
40000106,4,hellaswag,4,,none_measured
40000107,4,hellaswag,4,,none_measured
40000108,4,hellaswag,4,,none_measured
40000109,4,hellaswag,4,,none_measured
40000110,4,hellaswag,4,,none_measured
40000111,4,hellaswag,4,,none_measured
40000112,4,hellaswag,4,,none_measured
40000113,4,hellaswag,4,,none_measured
40000114,4,hellaswag,4,,none_measured
40000115,4,hellaswag,4,,none_measured
40000116,4,hellaswag,4,,none_measured
40000117,4,hellaswag,4,,none_measured
40000118,4,hellaswag,4,,none_measured
40000119,4,hellaswag,4,,none_measured
40000120,4,hellaswag,4,,none_measured
40000121,4,hellaswag,4,,none_measured
40000122,4,hellaswag,4,,none_measured
40000123,4,hellaswag,4,,none_measured
40000124,4,hellaswag,4,,none_measured
40000125,4,hellaswag,4,,none_measured
40000126,4,hellaswag,4,,none_measured
40000127,4,hellaswag,4,,none_measured
40000128,4,hellaswag,4,,none_measured
40000129,4,hellaswag,4,,none_measured
40000130,4,hellaswag,4,,none_measured
40000131,4,hellaswag,4,,none_measured
40000132,4,hellaswag,4,,none_measured
40000133,4,hellaswag,4,,none_measured
40000134,4,hellaswag,4,,none_measured
40000135,4,hellaswag,4,,none_measured
40000136,4,hellaswag,4,,none_measured
40000137,4,hellaswag,4,,none_measured
40000138,4,hellaswag,4,,none_measured
40000139,4,hellaswag,4,,none_measured
40000140,4,hellaswag,4,,none_measured
40000141,4,hellaswag,4,,none_measured
40000142,4,hellaswag,4,,none_measured
40000143,4,hellaswag,4,,none_measured
40000144,4,hellaswag,4,,none_measured
40000145,4,hellaswag,4,,none_measured
40000146,4,hellaswag,4,,none_measured
40000147,4,hellaswag,4,,none_measured
40000148,4,hellaswag,4,,none_measured
40000149,4,hellaswag,4,,none_measured
40000150,4,hellaswag,4,,none_measured
40000151,4,hellaswag,4,,none_measured
40000152,4,hellaswag,4,,none_measured
40000153,4,hellaswag,4,,none_measured
40000154,4,hellaswag,4,,none_measured
40000155,4,hellaswag,4,,none_measured
40000156,4,hellaswag,4,,none_measured
40000157,4,hellaswag,4,,none_measured
40000158,4,hellaswag,4,,none_measured
40000159,4,hellaswag,4,,none_measured
40000160,4,hellaswag,4,,none_measured
40000161,4,hellaswag,4,,none_measured
40000162,4,hellaswag,4,,none_measured
40000163,4,hellaswag,4,,none_measured
40000164,4,hellaswag,4,,none_measured
40000165,4,hellaswag,4,,none_measured
40000166,4,hellaswag,4,,none_measured
40000167,4,hellaswag,4,,none_measured
40000168,4,hellaswag,4,,none_measured
40000169,4,hellaswag,4,,none_measured
40000170,4,hellaswag,4,,none_measured
40000171,4,hellaswag,4,,none_measured
40000172,4,hellaswag,4,,none_measured
40000173,4,hellaswag,4,,none_measured
40000174,4,hellaswag,4,,none_measured
40000175,4,hellaswag,4,,none_measured
40000176,4,hellaswag,4,,none_measured
40000177,4,hellaswag,4,,none_measured
40000178,4,hellaswag,4,,none_measured
40000179,4,hellaswag,4,,none_measured
40000180,4,hellaswag,4,,none_measured
40000181,4,hellaswag,4,,none_measured
40000182,4,hellaswag,4,,none_measured
40000183,4,hellaswag,4,,none_measured
40000184,4,hellaswag,4,,none_measured
40000185,4,hellaswag,4,,none_measured
40000186,4,hellaswag,4,,none_measured
40000187,4,hellaswag,4,,none_measured
40000188,4,hellaswag,4,,none_measured
40000189,4,hellaswag,4,,none_measured
40000190,4,hellaswag,4,,none_measured
40000191,4,hellaswag,4,,none_measured
40000192,4,hellaswag,4,,none_measured
40000193,4,hellaswag,4,,none_measured
40000194,4,hellaswag,4,,none_measured
40000195,4,hellaswag,4,,none_measured
40000196,4,hellaswag,4,,none_measured
40000197,4,hellaswag,4,,none_measured
40000198,4,hellaswag,4,,none_measured
40000199,4,hellaswag,4,,none_measured
40000200,4,hellaswag,4,,none_measured
40000201,4,hellaswag,4,,none_measured
40000202,4,hellaswag,4,,none_measured
40000203,4,hellaswag,4,,none_measured
40000204,4,hellaswag,4,,none_measured
40000205,4,hellaswag,4,,none_measured
40000206,4,hellaswag,4,,none_measured
40000207,4,hellaswag,4,,none_measured
40000208,4,hellaswag,4,,none_measured
40000209,4,hellaswag,4,,none_measured
40000210,4,hellaswag,4,,none_measured
40000211,4,hellaswag,4,,none_measured
40000212,4,hellaswag,4,,none_measured
40000213,4,hellaswag,4,,none_measured
40000214,4,hellaswag,4,,none_measured
40000215,4,hellaswag,4,,none_measured
40000216,4,hellaswag,4,,none_measured
40000217,4,hellaswag,4,,none_measured
40000218,4,hellaswag,4,,none_measured
40000219,4,hellaswag,4,,none_measured
40000220,4,hellaswag,4,,none_measured
40000221,4,hellaswag,4,,none_measured
40000222,4,hellaswag,4,,none_measured
40000223,4,hellaswag,4,,none_measured
40000224,4,hellaswag,4,,none_measured
40000225,4,hellaswag,4,,none_measured
40000226,4,hellaswag,4,,none_measured
40000227,4,hellaswag,4,,none_measured
40000228,4,hellaswag,4,,none_measured
40000229,4,hellaswag,4,,none_measured
40000230,4,hellaswag,4,,none_measured
40000231,4,hellaswag,4,,none_measured
40000232,4,hellaswag,4,,none_measured
40000233,4,hellaswag,4,,none_measured
40000234,4,hellaswag,4,,none_measured
40000235,4,hellaswag,4,,none_measured
40000236,4,hellaswag,4,,none_measured
40000237,4,hellaswag,4,,none_measured
40000238,4,hellaswag,4,,none_measured
40000239,4,hellaswag,4,,none_measured
40000240,4,hellaswag,4,,none_measured
40000241,4,hellaswag,4,,none_measured
40000242,4,hellaswag,4,,none_measured
40000243,4,hellaswag,4,,none_measured
40000244,4,hellaswag,4,,none_measured
40000245,4,hellaswag,4,,none_measured
40000246,4,hellaswag,4,,none_measured
40000247,4,hellaswag,4,,none_measured
40000248,4,hellaswag,4,,none_measured
40000249,4,hellaswag,4,,none_measured
40000250,4,hellaswag,4,,none_measured
40000251,4,hellaswag,4,,none_measured
40000252,4,hellaswag,4,,none_measured
40000253,4,hellaswag,4,,none_measured
40000254,4,hellaswag,4,,none_measured
40000255,4,hellaswag,4,,none_measured
40000256,4,hellaswag,4,,none_measured
40000257,4,hellaswag,4,,none_measured
40000258,4,hellaswag,4,,none_measured
40000259,4,hellaswag,4,,none_measured
40000260,4,hellaswag,4,,none_measured
40000261,4,hellaswag,4,,none_measured
40000262,4,hellaswag,4,,none_measured
40000263,4,hellaswag,4,,none_measured
40000264,4,hellaswag,4,,none_measured
40000265,4,hellaswag,4,,none_measured
40000266,4,hellaswag,4,,none_measured
40000267,4,hellaswag,4,,none_measured
40000268,4,hellaswag,4,,none_measured
40000269,4,hellaswag,4,,none_measured
40000270,4,hellaswag,4,,none_measured
40000271,4,hellaswag,4,,none_measured
40000272,4,hellaswag,4,,none_measured
40000273,4,hellaswag,4,,none_measured
40000274,4,hellaswag,4,,none_measured
40000275,4,hellaswag,4,,none_measured
40000276,4,hellaswag,4,,none_measured
40000277,4,hellaswag,4,,none_measured
40000278,4,hellaswag,4,,none_measured
40000279,4,hellaswag,4,,none_measured
40000280,4,hellaswag,4,,none_measured
40000281,4,hellaswag,4,,none_measured
40000282,4,hellaswag,4,,none_measured
40000283,4,hellaswag,4,,none_measured
40000284,4,hellaswag,4,,none_measured
40000285,4,hellaswag,4,,none_measured
40000286,4,hellaswag,4,,none_measured
40000287,4,hellaswag,4,,none_measured
40000288,4,hellaswag,4,,none_measured
40000289,4,hellaswag,4,,none_measured
40000290,4,hellaswag,4,,none_measured
40000291,4,hellaswag,4,,none_measured
40000292,4,hellaswag,4,,none_measured
40000293,4,hellaswag,4,,none_measured
40000294,4,hellaswag,4,,none_measured
40000295,4,hellaswag,4,,none_measured
40000296,4,hellaswag,4,,none_measured
40000297,4,hellaswag,4,,none_measured
40000298,4,hellaswag,4,,none_measured
40000299,4,hellaswag,4,,none_measured
40000300,4,hellaswag,4,,none_measured
40000301,4,hellaswag,4,,none_measured
40000302,4,hellaswag,4,,none_measured
40000303,4,hellaswag,4,,none_measured
40000304,4,hellaswag,4,,none_measured
40000305,4,hellaswag,4,,none_measured
40000306,4,hellaswag,4,,none_measured
40000307,4,hellaswag,4,,none_measured
40000308,4,hellaswag,4,,none_measured
40000309,4,hellaswag,4,,none_measured
40000310,4,hellaswag,4,,none_measured
40000311,4,hellaswag,4,,none_measured
40000312,4,hellaswag,4,,none_measured
40000313,4,hellaswag,4,,none_measured
40000314,4,hellaswag,4,,none_measured
40000315,4,hellaswag,4,,none_measured
40000316,4,hellaswag,4,,none_measured
40000317,4,hellaswag,4,,none_measured
40000318,4,hellaswag,4,,none_measured
40000319,4,hellaswag,4,,none_measured
40000320,4,hellaswag,4,,none_measured
40000321,4,hellaswag,4,,none_measured
40000322,4,hellaswag,4,,none_measured
40000323,4,hellaswag,4,,none_measured
40000324,4,hellaswag,4,,none_measured
40000325,4,hellaswag,4,,none_measured
40000326,4,hellaswag,4,,none_measured
40000327,4,hellaswag,4,,none_measured
40000328,4,hellaswag,4,,none_measured
40000329,4,hellaswag,4,,none_measured
40000330,4,hellaswag,4,,none_measured
40000331,4,hellaswag,4,,none_measured
40000332,4,hellaswag,4,,none_measured
40000333,4,hellaswag,4,,none_measured
40000334,4,hellaswag,4,,none_measured
40000335,4,hellaswag,4,,none_measured
40000336,4,hellaswag,4,,none_measured
40000337,4,hellaswag,4,,none_measured
40000338,4,hellaswag,4,,none_measured
40000339,4,hellaswag,4,,none_measured
40000340,4,hellaswag,4,,none_measured
40000341,4,hellaswag,4,,none_measured
40000342,4,hellaswag,4,,none_measured
40000343,4,hellaswag,4,,none_measured
40000344,4,hellaswag,4,,none_measured
40000345,4,hellaswag,4,,none_measured
40000346,4,hellaswag,4,,none_measured
40000347,4,hellaswag,4,,none_measured
40000348,4,hellaswag,4,,none_measured
40000349,4,hellaswag,4,,none_measured
40000350,4,hellaswag,4,,none_measured
40000351,4,hellaswag,4,,none_measured
40000352,4,hellaswag,4,,none_measured
40000353,4,hellaswag,4,,none_measured
40000354,4,hellaswag,4,,none_measured
40000355,4,hellaswag,4,,none_measured
40000356,4,hellaswag,4,,none_measured
40000357,4,hellaswag,4,,none_measured
40000358,4,hellaswag,4,,none_measured
40000359,4,hellaswag,4,,none_measured
40000360,4,hellaswag,4,,none_measured
40000361,4,hellaswag,4,,none_measured
40000362,4,hellaswag,4,,none_measured
40000363,4,hellaswag,4,,none_measured
40000364,4,hellaswag,4,,none_measured
40000365,4,hellaswag,4,,none_measured
40000366,4,hellaswag,4,,none_measured
40000367,4,hellaswag,4,,none_measured
40000368,4,hellaswag,4,,none_measured
40000369,4,hellaswag,4,,none_measured
40000370,4,hellaswag,4,,none_measured
40000371,4,hellaswag,4,,none_measured
40000372,4,hellaswag,4,,none_measured
40000373,4,hellaswag,4,,none_measured
40000374,4,hellaswag,4,,none_measured
40000375,4,hellaswag,4,,none_measured
40000376,4,hellaswag,4,,none_measured
40000377,4,hellaswag,4,,none_measured
40000378,4,hellaswag,4,,none_measured
40000379,4,hellaswag,4,,none_measured
40000380,4,hellaswag,4,,none_measured
40000381,4,hellaswag,4,,none_measured
40000382,4,hellaswag,4,,none_measured
40000383,4,hellaswag,4,,none_measured
40000384,4,hellaswag,4,,none_measured
40000385,4,hellaswag,4,,none_measured
40000386,4,hellaswag,4,,none_measured
40000387,4,hellaswag,4,,none_measured
40000388,4,hellaswag,4,,none_measured
40000389,4,hellaswag,4,,none_measured
40000390,4,hellaswag,4,,none_measured
40000391,4,hellaswag,4,,none_measured
40000392,4,hellaswag,4,,none_measured
40000393,4,hellaswag,4,,none_measured
40000394,4,hellaswag,4,,none_measured
40000395,4,hellaswag,4,,none_measured
40000396,4,hellaswag,4,,none_measured
40000397,4,hellaswag,4,,none_measured
40000398,4,hellaswag,4,,none_measured
40000399,4,hellaswag,4,,none_measured
40000400,4,hellaswag,4,,none_measured
40000401,4,hellaswag,4,,none_measured
40000402,4,hellaswag,4,,none_measured
40000403,4,hellaswag,4,,none_measured
40000404,4,hellaswag,4,,none_measured
40000405,4,hellaswag,4,,none_measured
40000406,4,hellaswag,4,,none_measured
40000407,4,hellaswag,4,,none_measured
40000408,4,hellaswag,4,,none_measured
40000409,4,hellaswag,4,,none_measured
40000410,4,hellaswag,4,,none_measured
40000411,4,hellaswag,4,,none_measured
40000412,4,hellaswag,4,,none_measured
40000413,4,hellaswag,4,,none_measured
40000414,4,hellaswag,4,,none_measured
40000415,4,hellaswag,4,,none_measured
40000416,4,hellaswag,4,,none_measured
40000417,4,hellaswag,4,,none_measured
40000418,4,hellaswag,4,,none_measured
40000419,4,hellaswag,4,,none_measured
40000420,4,hellaswag,4,,none_measured
40000421,4,hellaswag,4,,none_measured
40000422,4,hellaswag,4,,none_measured
40000423,4,hellaswag,4,,none_measured
40000424,4,hellaswag,4,,none_measured
40000425,4,hellaswag,4,,none_measured
40000426,4,hellaswag,4,,none_measured
40000427,4,hellaswag,4,,none_measured
40000428,4,hellaswag,4,,none_measured
40000429,4,hellaswag,4,,none_measured
40000430,4,hellaswag,4,,none_measured
40000431,4,hellaswag,4,,none_measured
40000432,4,hellaswag,4,,none_measured
40000433,4,hellaswag,4,,none_measured
40000434,4,hellaswag,4,,none_measured
40000435,4,hellaswag,4,,none_measured
40000436,4,hellaswag,4,,none_measured
40000437,4,hellaswag,4,,none_measured
40000438,4,hellaswag,4,,none_measured
40000439,4,hellaswag,4,,none_measured
40000440,4,hellaswag,4,,none_measured
40000441,4,hellaswag,4,,none_measured
40000442,4,hellaswag,4,,none_measured
40000443,4,hellaswag,4,,none_measured
40000444,4,hellaswag,4,,none_measured
40000445,4,hellaswag,4,,none_measured
40000446,4,hellaswag,4,,none_measured
40000447,4,hellaswag,4,,none_measured
40000448,4,hellaswag,4,,none_measured
40000449,4,hellaswag,4,,none_measured
40000450,4,hellaswag,4,,none_measured
40000451,4,hellaswag,4,,none_measured
40000452,4,hellaswag,4,,none_measured
40000453,4,hellaswag,4,,none_measured
40000454,4,hellaswag,4,,none_measured
40000455,4,hellaswag,4,,none_measured
40000456,4,hellaswag,4,,none_measured
40000457,4,hellaswag,4,,none_measured
40000458,4,hellaswag,4,,none_measured
40000459,4,hellaswag,4,,none_measured
40000460,4,hellaswag,4,,none_measured
40000461,4,hellaswag,4,,none_measured
40000462,4,hellaswag,4,,none_measured
40000463,4,hellaswag,4,,none_measured
40000464,4,hellaswag,4,,none_measured
40000465,4,hellaswag,4,,none_measured
40000466,4,hellaswag,4,,none_measured
40000467,4,hellaswag,4,,none_measured
40000468,4,hellaswag,4,,none_measured
40000469,4,hellaswag,4,,none_measured
40000470,4,hellaswag,4,,none_measured
40000471,4,hellaswag,4,,none_measured
40000472,4,hellaswag,4,,none_measured
40000473,4,hellaswag,4,,none_measured
40000474,4,hellaswag,4,,none_measured
40000475,4,hellaswag,4,,none_measured
40000476,4,hellaswag,4,,none_measured
40000477,4,hellaswag,4,,none_measured
40000478,4,hellaswag,4,,none_measured
40000479,4,hellaswag,4,,none_measured
40000480,4,hellaswag,4,,none_measured
40000481,4,hellaswag,4,,none_measured
40000482,4,hellaswag,4,,none_measured
40000483,4,hellaswag,4,,none_measured
40000484,4,hellaswag,4,,none_measured
40000485,4,hellaswag,4,,none_measured
40000486,4,hellaswag,4,,none_measured
40000487,4,hellaswag,4,,none_measured
40000488,4,hellaswag,4,,none_measured
40000489,4,hellaswag,4,,none_measured
40000490,4,hellaswag,4,,none_measured
40000491,4,hellaswag,4,,none_measured
40000492,4,hellaswag,4,,none_measured
40000493,4,hellaswag,4,,none_measured
40000494,4,hellaswag,4,,none_measured
40000495,4,hellaswag,4,,none_measured
40000496,4,hellaswag,4,,none_measured
40000497,4,hellaswag,4,,none_measured
40000498,4,hellaswag,4,,none_measured
40000499,4,hellaswag,4,,none_measured
40000500,4,hellaswag,4,,none_measured
40000501,4,hellaswag,4,,none_measured
40000502,4,hellaswag,4,,none_measured
40000503,4,hellaswag,4,,none_measured
40000504,4,hellaswag,4,,none_measured
40000505,4,hellaswag,4,,none_measured
40000506,4,hellaswag,4,,none_measured
40000507,4,hellaswag,4,,none_measured
40000508,4,hellaswag,4,,none_measured
40000509,4,hellaswag,4,,none_measured
40000510,4,hellaswag,4,,none_measured
40000511,4,hellaswag,4,,none_measured
40000512,4,hellaswag,4,,none_measured
40000513,4,hellaswag,4,,none_measured
40000514,4,hellaswag,4,,none_measured
40000515,4,hellaswag,4,,none_measured
40000516,4,hellaswag,4,,none_measured
40000517,4,hellaswag,4,,none_measured
40000518,4,hellaswag,4,,none_measured
40000519,4,hellaswag,4,,none_measured
40000520,4,hellaswag,4,,none_measured
40000521,4,hellaswag,4,,none_measured
40000522,4,hellaswag,4,,none_measured
40000523,4,hellaswag,4,,none_measured
40000524,4,hellaswag,4,,none_measured
40000525,4,hellaswag,4,,none_measured
40000526,4,hellaswag,4,,none_measured
40000527,4,hellaswag,4,,none_measured
40000528,4,hellaswag,4,,none_measured
40000529,4,hellaswag,4,,none_measured
40000530,4,hellaswag,4,,none_measured
40000531,4,hellaswag,4,,none_measured
40000532,4,hellaswag,4,,none_measured
40000533,4,hellaswag,4,,none_measured
40000534,4,hellaswag,4,,none_measured
40000535,4,hellaswag,4,,none_measured
40000536,4,hellaswag,4,,none_measured
40000537,4,hellaswag,4,,none_measured
40000538,4,hellaswag,4,,none_measured
40000539,4,hellaswag,4,,none_measured
40000540,4,hellaswag,4,,none_measured
40000541,4,hellaswag,4,,none_measured
40000542,4,hellaswag,4,,none_measured
40000543,4,hellaswag,4,,none_measured
40000544,4,hellaswag,4,,none_measured
40000545,4,hellaswag,4,,none_measured
40000546,4,hellaswag,4,,none_measured
40000547,4,hellaswag,4,,none_measured
40000548,4,hellaswag,4,,none_measured
40000549,4,hellaswag,4,,none_measured
40000550,4,hellaswag,4,,none_measured
40000551,4,hellaswag,4,,none_measured
40000552,4,hellaswag,4,,none_measured
40000553,4,hellaswag,4,,none_measured
40000554,4,hellaswag,4,,none_measured
40000555,4,hellaswag,4,,none_measured
40000556,4,hellaswag,4,,none_measured
40000557,4,hellaswag,4,,none_measured
40000558,4,hellaswag,4,,none_measured
40000559,4,hellaswag,4,,none_measured
40000560,4,hellaswag,4,,none_measured
40000561,4,hellaswag,4,,none_measured
40000562,4,hellaswag,4,,none_measured
40000563,4,hellaswag,4,,none_measured
40000564,4,hellaswag,4,,none_measured
40000565,4,hellaswag,4,,none_measured
40000566,4,hellaswag,4,,none_measured
40000567,4,hellaswag,4,,none_measured
40000568,4,hellaswag,4,,none_measured
40000569,4,hellaswag,4,,none_measured
40000570,4,hellaswag,4,,none_measured
40000571,4,hellaswag,4,,none_measured
40000572,4,hellaswag,4,,none_measured
40000573,4,hellaswag,4,,none_measured
40000574,4,hellaswag,4,,none_measured
40000575,4,hellaswag,4,,none_measured
40000576,4,hellaswag,4,,none_measured
40000577,4,hellaswag,4,,none_measured
40000578,4,hellaswag,4,,none_measured
40000579,4,hellaswag,4,,none_measured
40000580,4,hellaswag,4,,none_measured
40000581,4,hellaswag,4,,none_measured
40000582,4,hellaswag,4,,none_measured
40000583,4,hellaswag,4,,none_measured
40000584,4,hellaswag,4,,none_measured
